tokens,ner_labels,pos_labels
"['yoiiiii', 'udah', 'bisa', 'pake', 'qris', 'tap', 'di', 'mrt', 'tapi', 'baru', 'bisa', 'buat', 'dari', 'ujung', 'ke', 'ujung', 'alias', 'dari', 'bundaran', 'hi', 'ke', 'lebak', 'bulus', 'atau', 'sebaliknya', 'dan', 'untuk', 'android', 'only', '.', 'ini', 'coba', 'pake', 'livin', ""'""]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'RB', 'MD', 'VB', 'NNP', 'VB', 'IN', 'NN', 'CC', 'RB', 'MD', 'IN', 'IN', 'NN', 'IN', 'NN', 'CC', 'IN', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'CC', 'RB', 'CC', 'IN', 'NNP', 'RB', 'Z', 'PR', 'VB', 'VB', 'NNP', ""Z""]"
"['help', 'retweet', 'please', '.', 'halo', 'teman', '2', 'aku', 'kehilangab', 'kindle', 'aku', '(', 'casenya', 'warna', 'biru', 'kindlenya', 'warna', 'putih', ')', '.', 'terakhir', 'aku', 'keluarin', 'di', 'bakmie', 'tjokin', 'lalu', 'pulang', 'dari', 'st', '.', 'mrt', 'blok', 'm', '-', 'bundaran', 'hi', 'bank', 'dki', '.', 'bagi', 'teman', '2', 'yang', 'melihat', 'atau', 'menemukan', 'tolong', 'banget', 'yaa', 'infokan', '.', 'bisa', 'dm', 'aku', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'VB', 'UH', 'Z', 'UH', 'NN', 'CD', 'PRP', 'VB', 'NNP', 'PRP', 'Z', 'NN', 'NN', 'JJ', 'NNP', 'NN', 'JJ', 'Z', 'Z', 'JJ', 'PRP', 'VB', 'IN', 'NNP', 'NNP', 'SC', 'VB', 'IN', 'NNP', 'Z', 'NNP', 'NNP', 'NNP', 'Z', 'NNP', 'NNP', 'NNP', 'NNP', 'Z', 'IN', 'NN', 'CD', 'SC', 'VB', 'CC', 'VB', 'VB', 'RB', 'UH', 'VB', 'Z', 'MD', 'VB', 'PRP', 'Z']"
"['guys', 'gue', 'nemuin', 'id', 'card', 'mahasiswa', 'binus', '.', 'kalau', 'kalian', 'ada', 'yang', 'kenal', 'atau', 'punya', 'grup', 'boleh', 'di', 'share', 'ke', 'grup', 'nya', 'ketemu', 'di', 'mrt', 'bundaran', 'hi', 'tanggal', '19', 'maret', '2025', 'sekitar', 'jam', '20.10', 'kasihan', 'siapa', 'tau', 'penting', 'dan', 'ada', 'isinya', 'banyak', '#', 'binus']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['NN', 'PRP', 'VB', 'NN', 'NN', 'NN', 'NNP', 'Z', 'SC', 'PRP', 'VB', 'SC', 'VB', 'CC', 'VB', 'NN', 'MD', 'IN', 'VB', 'IN', 'NN', 'PRP', 'VB', 'IN', 'NNP', 'NNP', 'NNP', 'NN', 'CD', 'NNP', 'CD', 'RB', 'NN', 'CD', 'UH', 'WH', 'VB', 'JJ', 'CC', 'VB', 'NN', 'JJ', 'SYM', 'NNP']"
"['tertib', 'di', 'jalan', 'berkah', 'di', 'perjalanan', '!', 'menjelang', 'berbuka', 'puasa', 'arus', 'lalu', 'lintas', 'di', 'sekitar', 'bundaran', 'hi', 'terpantau', 'padat', '.', 'kami', 'mengimbau', 'pengendara', 'untuk', 'tetap', 'disiplin', 'tidak', 'berhenti', 'sembarangan', 'dan', 'selalu', 'mengutamakan', 'keselamatan', '.', 'sebagai', 'bentuk', 'kepedulian', 'petugas']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'IN', 'NN', 'NN', 'IN', 'NN', 'Z', 'VB', 'VB', 'NN', 'NN', 'NN', 'NN', 'IN', 'NN', 'NNP', 'NNP', 'VB', 'JJ', 'Z', 'PRP', 'VB', 'NN', 'IN', 'RB', 'NN', 'NEG', 'VB', 'JJ', 'CC', 'RB', 'VB', 'NN', 'Z', 'IN', 'NN', 'NN', 'NN']"
"['01.11', 'anggota', 'gabungan', 'kepolisian', 'daerah', 'metro', 'jaya', 'dan', 'anggota', 'satpol-pp', 'melaksanakan', 'kegiatan', 'apel', 'dan', 'patroli', 'cipkon', '(', 'cipta', 'kondusif', ')', 'di', 'sepanjang', 'jalan', '.', 'sudirman', '-', 'thamrin', 'dan', 'sekitaran', 'bundaran', 'hi', 'antisipasi', 'gangguan', 'kamtibmas', 'dan', 'balap', 'liar', '.']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['CD', 'NN', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'CC', 'NN', 'NNP', 'VB', 'NN', 'NN', 'CC', 'NN', 'NN', 'Z', 'NN', 'JJ', 'Z', 'IN', 'JJ', 'NNP', 'Z', 'NNP', 'Z', 'NNP', 'CC', 'NN', 'NNP', 'NNP', 'NN', 'NN', 'NN', 'CC', 'NN', 'JJ', 'Z']"
"['@jackjackparrr', 'aksi', 'tandingan', 'sore', 'ini', 'di', 'bundaran', 'hi', 'mau', 'gue', 'tanyain', 'dapet', 'duit', 'berapa', 'keburu', 'jalan', 'akangnya']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'NN', 'NN', 'NN', 'PR', 'IN', 'NNP', 'NNP', 'MD', 'PRP', 'VB', 'VB', 'NN', 'WH', 'VB', 'VB', 'NN']"
"['untuk', 'ujicoba', 'qris', 'tap', 'ini', 'harus', 'memenuhi', '3', 'kondisi', ':', '1', '.', 'android-based', '(', 'sorry', 'apple', ')', '2', '.', 'hanya', 'bisa', 'untuk', 'perjalanan', 'bundaran', 'hi', 'bank', 'dki', '⇌', 'lebak', 'bulus', '(', 'fulltrip', ')', 'dan', '3', '.', 'aplikasi', 'yang', 'didukung', 'baru', 'livin', ""'"", 'mandiri', 'jakone', 'bank', 'dki', 'dan', 'gopay', '.', 'dan', 'alhamdulillah', 'terpenuhi', 'semua', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['IN', 'NN', 'NNP', 'VB', 'PR', 'MD', 'VB', 'CD', 'NN', 'Z', 'OD', 'Z', 'JJ', 'Z', 'UH', 'NNP', 'Z', 'OD', 'Z', 'RB', 'MD', 'IN', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'SYM', 'NNP', 'NNP', 'Z', 'NN', 'Z', 'CC', 'CD', 'Z', 'NN', 'SC', 'VB', 'RB', 'NNP', ""Z"", 'NNP', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'Z', 'CC', 'UH', 'VB', 'DT', 'Z']"
"['behind', 'the', 'scene', 'foto', 'senang', 'banget', 'karena', 'frame-nya', '@rollinadice', 'lucuuu', 'dan', 'kamera', '@photomaticsid', 'yang', 'di', 'bundaran', 'hi', 'baguuus', 'makasyi', 'kk', '@chatea_', '&', '@bumblebxx', 'udah', 'ngajak', '>', '.', '<']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']","['IN', 'DT', 'NN', 'NN', 'JJ', 'RB', 'SC', 'NN', 'NNP', 'JJ', 'CC', 'NN', 'NNP', 'SC', 'IN', 'NNP', 'NNP', 'JJ', 'UH', 'NN', 'NNP', 'SYM', 'NNP', 'RB', 'VB', 'SYM', 'Z', 'SYM']"
"['18.20', 'kondisi', 'lalin', 'masih', 'padat', 'merayap', 'bahkan', 'macet', '.', 'arah', 'bundaran', 'hi', 'dukuh', 'atas', 'karet', 'benhil', 'semanggi', '.', '@youd_iz']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'B-GPE', 'B-GPE', 'B-GPE', 'O', 'B-PERSON']","['CD', 'NN', 'NN', 'RB', 'JJ', 'VB', 'RB', 'JJ', 'Z', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'Z', 'NNP']"
"['dance', 'skyline', 'pake', 'seragam', 'sma', 'depan', 'bundaran', 'hi', 'wow', 'siapa', 'sangka']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O']","['VB', 'NNP', 'VB', 'NN', 'NN', 'NN', 'NNP', 'NNP', 'UH', 'WH', 'VB']"
"['eh', 'kamu', 'mas', 'barista', 'tomoro', 'bundaran', 'hi', 'yang', 'hari', 'sabtu', 'pake', 'turtleneck', 'hitam', '.', 'please', 'cakep', 'banget', '?']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'PRP', 'NN', 'NN', 'NNP', 'NNP', 'NNP', 'SC', 'NN', 'NNP', 'IN', 'NN', 'JJ', 'Z', 'UH', 'JJ', 'RB', 'Z']"
"['kisah', 'sedih', 'dibalik', 'kakak', 'adik', 'tawarkan', 'ginjal', 'mereka', 'di', 'bundaran', 'hi', 'jakarta']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-GPE']","['NN', 'JJ', 'IN', 'NN', 'NN', 'VB', 'NN', 'PRP', 'IN', 'NNP', 'NNP', 'NNP']"
"['joging', 'pagii', 'ke', 'bundaran', 'hi', 'bareng', 'si', 'bagas', 'utut', 'dan', 'si', 'ani', 'buat', 'merawat', 'kesehatan', 'tubuh', 'ini', 'diluar', 'terliat', 'haha', 'hihi', 'dalem', 'hati', 'rabbighfirli', 'warhamni', 'wajburni', ""warfa'ni"", 'warzuqni', 'wahdini', ""wa'afini"", ""wa'fu"", ""'"", 'anni']","['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-PERSON', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ""O"", 'O', 'O', ""O"", ""O"", ""O"", 'O']","['VB', 'NN', 'IN', 'NNP', 'NNP', 'RB', 'DT', 'NNP', 'NNP', 'CC', 'DT', 'NNP', 'IN', 'VB', 'NN', 'NN', 'PR', 'IN', 'VB', 'UH', 'UH', 'IN', 'NN', 'FW', 'FW', 'FW', ""FW"", 'FW', 'FW', ""FW"", ""FW"", ""Z"", 'FW']"
"['enggak', 'cuma', 'bus', 'gandeng', '15', 'bus', 'tingkat', 'akan', 'pensiun', 'di', '2025-2026', '!', 'gimana', 'nasib', 'rute', 'wisata', 'seperti', 'monas-bundaran', 'hi', 'ya', '?', 'apakah', 'bus', 'listrik', 'low', 'deck', 'bakal', 'jadi', 'pengganti', 'atau', 'kita', 'bakal', 'kehilangan', 'ikon', 'ini', '?', 'tulis', 'pendapat', 'kalian', 'ya', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NEG', 'RB', 'NN', 'NN', 'CD', 'NN', 'NN', 'MD', 'VB', 'IN', 'CD', 'Z', 'WH', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'UH', 'Z', 'WH', 'NN', 'NN', 'JJ', 'NN', 'MD', 'VB', 'NN', 'CC', 'PRP', 'MD', 'VB', 'NN', 'PR', 'Z', 'VB', 'NN', 'PRP', 'UH', 'Z']"
"['cara', 'ke', 'blok', 'm', 'pake', 'transum', 'dari', 'bundaran', 'hi', '1', '.', 'naik', 'mrt', 'dari', 'bund', 'hi', 'turun', 'dukuh', 'atas', '2', '.', 'dari', 'dukuh', 'atas', 'jalan', 'ke', 'st', 'bni', 'city', 'terus', 'naik', 'krl', 'basoetta', 'turun', 'rawa', 'buaya', '3', '.', 'dari', 'rawa', 'buaya', 'naik', 'krl', 'arah', 'duri', 'turun', 'grogol', '4', '.', 'dari', 'grogol', 'naik', 'transjakarta', 'arah', 'pinang', 'ranti', 'turun', 'pancoran']","['O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'B-ORG', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'B-GPE', 'O', 'B-GPE', 'O', 'O', 'O', 'B-GPE', 'O', 'B-ORG', 'O', 'B-GPE', 'I-GPE', 'O', 'B-GPE']","['NN', 'IN', 'NNP', 'NNP', 'VB', 'NN', 'IN', 'NNP', 'NNP', 'OD', 'Z', 'VB', 'NN', 'IN', 'NNP', 'NNP', 'VB', 'NNP', 'NNP', 'OD', 'Z', 'IN', 'NNP', 'NNP', 'VB', 'IN', 'NNP', 'NNP', 'NNP', 'RB', 'VB', 'NN', 'NNP', 'VB', 'NNP', 'NNP', 'OD', 'Z', 'IN', 'NNP', 'NNP', 'VB', 'NN', 'NN', 'NNP', 'VB', 'NNP', 'OD', 'Z', 'IN', 'NNP', 'IN', 'NNP', 'NN', 'NNP', 'NNP', 'VB', 'NNP']"
"['viral', 'adik', 'kakak', 'nekat', 'jual', 'ginjal', 'di', 'bundaran', 'hi', 'demi', 'bebaskan', 'sang', 'ibu', 'ditahan', 'polisi']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'NN', 'NN', 'JJ', 'VB', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'VB', 'DT', 'NN', 'VB', 'NN']"
"['di', 'halte', 'bundaran', 'hi', 'astra', 'ada', 'yang', 'bagi-bagi', 'deorex', 'gratis', 'nih', 'guys', 'sumpah', 'ih', 'setelah', 'ini', 'enggak', 'akan', 'ada', 'lagi', 'aroma', 'yang', 'mengganggu', 'indra', 'penciuman', 'penumpang', 'sih', '.', 'thanks', 'banget', 'udah', 'peduli', 'begini']","['O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['IN', 'NNP', 'NNP', 'NNP', 'NNP', 'VB', 'SC', 'VB', 'NNP', 'JJ', 'RP', 'NN', 'NN', 'UH', 'RB', 'PR', 'NEG', 'MD', 'VB', 'RB', 'NN', 'SC', 'VB', 'NN', 'NN', 'NN', 'RP', 'Z', 'UH', 'RB', 'RB', 'VB', 'RB']"
"['kini', 'bayar', 'mrt', 'tinggal', 'pakai', 'qris', 'tap', 'livin', 'by', 'mandiri', '!', 'ada', 'yang', 'baru', 'nih', 'dari', 'livin', 'by', 'mandiri', '!', 'khusus', 'untuk', 'mrt', 'dari', 'stasiun', 'bundaran', 'hi', 'ke', 'stasiun', 'lebak', 'bulus', 'dan', 'sebaliknya', 'kini', 'bayarnya', 'bisa', 'pakai', 'qris', 'tap', 'livin', 'by', 'mandiri', '.', 'nikmati', 'juga', 'promo', 'cashback', '50', '%', '*', 'sampai']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'VB', 'NN', 'RB', 'VB', 'NNP', 'VB', 'NNP', 'IN', 'NNP', 'Z', 'VB', 'SC', 'JJ', 'RP', 'IN', 'NNP', 'IN', 'NNP', 'Z', 'JJ', 'IN', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'CC', 'RB', 'RB', 'VB', 'MD', 'VB', 'NNP', 'VB', 'NNP', 'IN', 'NNP', 'Z', 'VB', 'RB', 'NN', 'NN', 'CD', 'NND', 'SYM', 'IN']"
"['12.00', 'truck', 'patah', 'as', 'roda', 'di', 'sekitar', 'bundaran', 'hi', 'jakpus', 'saat', 'ini', 'sedang', 'penanganan', 'polri', 'lalu', 'lintas', 'terpantau', 'padat', 'agar', 'pengendara', 'tetap', 'berhati-hati']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-GPE', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['CD', 'NN', 'JJ', 'RB', 'NN', 'IN', 'NN', 'NNP', 'NNP', 'NNP', 'NN', 'PR', 'RB', 'NN', 'NNP', 'NN', 'NN', 'VB', 'JJ', 'IN', 'NN', 'RB', 'VB']"
"['isi', 'kepala', 'tiap', 'ngelewatin', 'bundaran', 'hi', ':', '*', 'halo', 'jakarta', '-', 'guruh', 'soekarno', 'putra', '*']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O']","['NN', 'NN', 'DT', 'VB', 'NNP', 'NNP', 'Z', 'SYM', 'UH', 'NNP', 'Z', 'NNP', 'NNP', 'NNP', 'SYM']"
"['21.21', 'situasi', 'arus', 'lalu-lintas', 'malam', 'hari', 'di', 'sekitaran', 'bundaran', 'hi', 'yang', 'mengarah', 'jalan', '.', 'jend', '.', 'sudirman', '/', 'semanggi', 'plaza', 'gi', 'jalan', '.', 'thamrin', '/', 'monas', 'dan', 'jalan', '.', 'imam', 'bonjol', '/', 'menteng', 'terpantau', 'ramai', 'lancar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-GPE', 'O', 'O', 'O', 'O']","['CD', 'NN', 'NN', 'NN', 'NN', 'NN', 'IN', 'NN', 'NNP', 'NNP', 'SC', 'VB', 'NNP', 'Z', 'NNP', 'Z', 'NNP', 'SYM', 'NNP', 'NNP', 'NNP', 'NNP', 'Z', 'NNP', 'SYM', 'NNP', 'CC', 'NNP', 'Z', 'NNP', 'NNP', 'SYM', 'NNP', 'VB', 'JJ', 'JJ', 'Z']"
"['hari', 'ini', 'ada', 'mutuwal', 'aku', 'yang', 'mau', 'mampir', 'ke', 'mural', 'post-it', '®', 'yang', 'di', 'blok', 'm', 'atau', 'bundaran', 'hi', 'nggaa', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O']","['NN', 'PR', 'VB', 'NN', 'PRP', 'SC', 'MD', 'VB', 'IN', 'NN', 'NNP', 'SYM', 'SC', 'IN', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NEG', 'Z']"
"['guyss', 'plss', 'help', 'retweet', 'chilli', 'tatton', 'mascot', 'aku', 'jatohh', 'pas', 'lagi', 'jalan', 'keluar', 'dari', 'plaza', 'indonesia', ':(', '(', 'di', 'sekitar', 'keluar', 'pi', '(', 'depan', 'mrt', 'bundaran', 'hi', 'sampe', 'arah', 'mau', 'ke', 'gi', ')', 'doain', 'semoga', 'ketemu', 'please', 'aku', 'sadarnya', 'cepat', 'tapi', 'sudah', 'gaada', ':(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'UH', 'VB', 'VB', 'NNP', 'NNP', 'NNP', 'PRP', 'VB', 'NN', 'RB', 'VB', 'VB', 'IN', 'NNP', 'NNP', 'SYM', 'Z', 'IN', 'NN', 'VB', 'NNP', 'Z', 'NN', 'NNP', 'NNP', 'NNP', 'IN', 'NN', 'MD', 'IN', 'NNP', 'Z', 'VB', 'RB', 'VB', 'UH', 'PRP', 'VB', 'JJ', 'CC', 'RB', 'VB', 'SYM']"
"['viral', 'farrel', 'dan', 'nayaka', 'jual', 'ginjal', 'di', 'bundaran', 'hi', 'untuk', 'bebaskan', 'ibu', 'yang', 'ditahan', 'polisi', 'lewat', '@tribunnews']","['O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['JJ', 'NNP', 'CC', 'NNP', 'VB', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'VB', 'NN', 'SC', 'VB', 'NN', 'IN', 'NNP']"
"['kalau', 'benar', 'adegan', 'malam', 'natal', 'itu', 'diambil', 'sehari', 'sebelum', 'jadwal', 'promosi', ',', 'jadi', 'salfok', 'sama', 'ekspresi', 'yeonseok', 'sama', 'soobin', 'pas', 'mc', 'bilang', 'master', 'of', 'kiss', ',', 'lagi', 'mikirin', 'apa', 'kalian']","['O', 'O', 'O', 'O', 'B-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['SC', 'JJ', 'NN', 'NN', 'NNP', 'PR', 'VB', 'NN', 'IN', 'NN', 'NN', 'Z', 'VB', 'JJ', 'IN', 'NN', 'NNP', 'IN', 'NNP', 'NN', 'NN', 'VB', 'NN', 'IN', 'NN', 'Z', 'RB', 'VB', 'WH', 'PRP']"
"['potongan', 'video', 'terakhir', 'paus', 'fransiskus', 'saat', 'menyapa', 'masyarakat', 'di', 'perayaan', 'paskah', 'kemarin']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'O']","['NN', 'NN', 'JJ', 'NN', 'NNP', 'NN', 'VB', 'NN', 'IN', 'NN', 'NNP', 'NN']"
"['teriakan', 'shin', 'tae-yong', 'menggema', 'di', 'allianz', 'stadium', '.']","['O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['NN', 'NNP', 'NNP', 'VB', 'IN', 'NNP', 'NNP', 'Z']"
"['terus', 'buat', 'apa', 'beli', 'tiket', 'konser', 'kalo', 'day', '6', 'nya', 'enggak', 'keliatan', '.', 'terus', 'suaranya', 'menyebar', 'ke', 'seluruh', 'gbk', '?', '?', 'kan', 'bisa', 'dengerin', 'dari', 'jalan', 'juga', 'stadium', 'concert', 'whattt', '?', '?', '?', 'bali', 'surabaya', 'concert', 'now', 'looks', 'better', 'than', 'in', 'this', 'place']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'IN', 'WH', 'VB', 'NN', 'NN', 'SC', 'NNP', 'CD', 'PRP', 'NEG', 'VB', 'Z', 'RB', 'NN', 'VB', 'IN', 'DT', 'NNP', 'Z', 'Z', 'RP', 'MD', 'VB', 'IN', 'NN', 'RB', 'NN', 'NN', 'WH', 'Z', 'Z', 'Z', 'NNP', 'NNP', 'NN', 'RB', 'VB', 'JJ', 'IN', 'IN', 'PR', 'NN']"
