tokens,ner_labels,pos_labels
"['[', 'catch', 'the', 'biasa', ']', '𝙍𝙀𝘾𝙍𝙐𝙄𝙏𝙄𝙉𝙂', '𝘼𝙂𝙀𝙉𝙏𝙎', 'registration', 'now', 'open', '!', '️', 'sabtu', '22', 'maret', '2025', 'onkel', 'john', 'tebet', '(', '10', 'menit', 'dari', 'stasiun', 'tebet', ')', '⏲', '️', '16.00', '-', 'selesai', 'berbuka', 'puasa', '(', 'bukber', 'gue', '/', 'seulgi', ')', '|']","['[', 'catch', 'the', 'biasa', ']', '𝙍𝙀𝘾𝙍𝙐𝙄𝙏𝙄𝙉𝙂', '𝘼𝙂𝙀𝙉𝙏𝙎', 'registration', 'now', 'open', '!', '️', 'sabtu', '22', 'maret', '2025', 'onkel', 'john', 'tebet', '(', '10', 'menit', 'dari', 'stasiun', 'tebet', ')', '⏲', '️', '16.00', '-', 'selesai', 'berbuka', 'puasa', '(', 'bukber', 'gue', '/', 'seulgi', ')', '|']","['[', 'catch', 'the', 'biasa', ']', '𝙍𝙀𝘾𝙍𝙐𝙄𝙏𝙄𝙉𝙂', '𝘼𝙂𝙀𝙉𝙏𝙎', 'registration', 'now', 'open', '!', '️', 'sabtu', '22', 'maret', '2025', 'onkel', 'john', 'tebet', '(', '10', 'menit', 'dari', 'stasiun', 'tebet', ')', '⏲', '️', '16.00', '-', 'selesai', 'berbuka', 'puasa', '(', 'bukber', 'gue', '/', 'seulgi', ')', '|']"
"['groupama', 'stadium', 'un', 'art', '.', '@stphanenino']","['groupama', 'stadium', 'un', 'art', '.', '@stphanenino']","['groupama', 'stadium', 'un', 'art', '.', '@stphanenino']"
"['@ailonica', 'tapi', 'tapi', 'skz', 'jauh', 'lebih', 'better', 'ketimbang', 'day', '6', 'ka', '.', 'ime', 'awalnya', 'bawa', 'di', 'madya', 'stadium', 'kan', '(', 'yang', 'sekarang', 'jadi', 'venue', 'baru', 'day', '6', ')', 'terus', 'pindah', 'ke', 'ia', 'yang', 'view', 'nya', 'jauh', 'lebih', 'worth', 'it', '.', 'terus', 'dari', 'seatplan', 'awal', 'skz', 'enggak', 'memanjang', 'kya', 'day', '6', 'ini', '.', 'ime', 'much', 'better', 'than', 'si', 'kuning', '\u200d']","['@ailonica', 'tapi', 'tapi', 'skz', 'jauh', 'lebih', 'better', 'ketimbang', 'day', '6', 'ka', '.', 'ime', 'awalnya', 'bawa', 'di', 'madya', 'stadium', 'kan', '(', 'yang', 'sekarang', 'jadi', 'venue', 'baru', 'day', '6', ')', 'terus', 'pindah', 'ke', 'ia', 'yang', 'view', 'nya', 'jauh', 'lebih', 'worth', 'it', '.', 'terus', 'dari', 'seatplan', 'awal', 'skz', 'enggak', 'memanjang', 'kya', 'day', '6', 'ini', '.', 'ime', 'much', 'better', 'than', 'si', 'kuning', '\u200d']","['@ailonica', 'tapi', 'tapi', 'skz', 'jauh', 'lebih', 'better', 'ketimbang', 'day', '6', 'ka', '.', 'ime', 'awalnya', 'bawa', 'di', 'madya', 'stadium', 'kan', '(', 'yang', 'sekarang', 'jadi', 'venue', 'baru', 'day', '6', ')', 'terus', 'pindah', 'ke', 'ia', 'yang', 'view', 'nya', 'jauh', 'lebih', 'worth', 'it', '.', 'terus', 'dari', 'seatplan', 'awal', 'skz', 'enggak', 'memanjang', 'kya', 'day', '6', 'ini', '.', 'ime', 'much', 'better', 'than', 'si', 'kuning', '\u200d']"
"['7', ')', 'wankhede', 'stadium', 'mumbai', 'capacity', '-', '33', '000']","['7', ')', 'wankhede', 'stadium', 'mumbai', 'capacity', '-', '33', '000']","['7', ')', 'wankhede', 'stadium', 'mumbai', 'capacity', '-', '33', '000']"
"['gajah', 'mati', 'meninggalkan', 'gading', 'harimau', 'mati', 'meninggalkan', 'belang', 'ketika', 'timnas', 'indonesia', 'kalah', '5-1', 'para', 'suporter', 'yang', 'datang', 'ke', 'allianz', 'stadium', 'masih', 'berteriak', 'shin', 'tae', 'yong', 'saat', 'para', 'pemain', 'dan', 'tim', 'pelatih', 'menghampiri', 'penonton', 'menjadi', 'bukti', 'bahwa', 'sty', 'begitu', 'dicintai', 'fans']","['gajah', 'mati', 'meninggalkan', 'gading', 'harimau', 'mati', 'meninggalkan', 'belang', 'ketika', 'timnas', 'indonesia', 'kalah', '5-1', 'para', 'suporter', 'yang', 'datang', 'ke', 'allianz', 'stadium', 'masih', 'berteriak', 'shin', 'tae', 'yong', 'saat', 'para', 'pemain', 'dan', 'tim', 'pelatih', 'menghampiri', 'penonton', 'menjadi', 'bukti', 'bahwa', 'sty', 'begitu', 'dicintai', 'fans']","['gajah', 'mati', 'meninggalkan', 'gading', 'harimau', 'mati', 'meninggalkan', 'belang', 'ketika', 'timnas', 'indonesia', 'kalah', '5-1', 'para', 'suporter', 'yang', 'datang', 'ke', 'allianz', 'stadium', 'masih', 'berteriak', 'shin', 'tae', 'yong', 'saat', 'para', 'pemain', 'dan', 'tim', 'pelatih', 'menghampiri', 'penonton', 'menjadi', 'bukti', 'bahwa', 'sty', 'begitu', 'dicintai', 'fans']"
"['@kinwormpil', 'guys', 'gue', 'baru', 'ingat', '.', 'konser', 'ed', 'sheeran', 'kemarin', 'juga', 'enggak', 'sold', 'out', 'jadinya', 'section', 'paling', 'atas', 'ditutup', 'kain', 'dan', 'section', 'yang', 'awalnya', 'diatas', 'jadi', 'upgraded', 'for', 'free', '(', 'dari', 'green', 'jadi', 'setara', 'yellow', '?', ')', 'memang', 'ganti', 'venue', 'juga', 'sih', 'dari', 'gbk', 'jadi', 'ke', 'jis', 'tapi', 'setidaknya', 'setara', 'sama', '2', 'stadium']","['@kinwormpil', 'guys', 'gue', 'baru', 'ingat', '.', 'konser', 'ed', 'sheeran', 'kemarin', 'juga', 'enggak', 'sold', 'out', 'jadinya', 'section', 'paling', 'atas', 'ditutup', 'kain', 'dan', 'section', 'yang', 'awalnya', 'diatas', 'jadi', 'upgraded', 'for', 'free', '(', 'dari', 'green', 'jadi', 'setara', 'yellow', '?', ')', 'memang', 'ganti', 'venue', 'juga', 'sih', 'dari', 'gbk', 'jadi', 'ke', 'jis', 'tapi', 'setidaknya', 'setara', 'sama', '2', 'stadium']","['@kinwormpil', 'guys', 'gue', 'baru', 'ingat', '.', 'konser', 'ed', 'sheeran', 'kemarin', 'juga', 'enggak', 'sold', 'out', 'jadinya', 'section', 'paling', 'atas', 'ditutup', 'kain', 'dan', 'section', 'yang', 'awalnya', 'diatas', 'jadi', 'upgraded', 'for', 'free', '(', 'dari', 'green', 'jadi', 'setara', 'yellow', '?', ')', 'memang', 'ganti', 'venue', 'juga', 'sih', 'dari', 'gbk', 'jadi', 'ke', 'jis', 'tapi', 'setidaknya', 'setara', 'sama', '2', 'stadium']"
"['amahoro', 'stadium', 'in', 'rwanda', '🇷🇼']","['amahoro', 'stadium', 'in', 'rwanda', '🇷🇼']","['amahoro', 'stadium', 'in', 'rwanda', '🇷🇼']"
"['momen', 'usai', 'pertandingan', 'suporter', 'timnas', 'indonesia', 'meneriakkan', 'nama', 'shin', 'tae-yong', 'di', 'allianz', 'stadium', 'sydney', 'yang', 'berakhir', 'dengan', 'kekalahan', 'timnas', 'indonesia', 'dari', 'australia', 'dengan', 'skor', '5-1']","['momen', 'usai', 'pertandingan', 'suporter', 'timnas', 'indonesia', 'meneriakkan', 'nama', 'shin', 'tae-yong', 'di', 'allianz', 'stadium', 'sydney', 'yang', 'berakhir', 'dengan', 'kekalahan', 'timnas', 'indonesia', 'dari', 'australia', 'dengan', 'skor', '5-1']","['momen', 'usai', 'pertandingan', 'suporter', 'timnas', 'indonesia', 'meneriakkan', 'nama', 'shin', 'tae-yong', 'di', 'allianz', 'stadium', 'sydney', 'yang', 'berakhir', 'dengan', 'kekalahan', 'timnas', 'indonesia', 'dari', 'australia', 'dengan', 'skor', '5-1']"
"['please', 'banget', 'ini', 'masih', 'ada', 'venue', 'lain', 'yang', 'lebih', 'oke', '.', 'udah', 'ilangin', 'saja', 'itu', 'iming', 'stadium']","['please', 'banget', 'ini', 'masih', 'ada', 'venue', 'lain', 'yang', 'lebih', 'oke', '.', 'udah', 'ilangin', 'saja', 'itu', 'iming', 'stadium']","['please', 'banget', 'ini', 'masih', 'ada', 'venue', 'lain', 'yang', 'lebih', 'oke', '.', 'udah', 'ilangin', 'saja', 'itu', 'iming', 'stadium']"
"['sty', 'tak', 'butuh', 'buzzer', 'untuk', 'membuktikan', 'besarnya', 'cinta', 'fans', 'timnas', '.', 'bahkan', 'setelah', 'pssi', 'memecatnya', 'namanya', 'tetap', 'menggema', 'di', 'allianz', 'stadium', '.', 'kekalahan', '1-5', 'dari', 'australia', 'tak', 'memadamkan', 'rasa', 'hormat', 'kita', '.', 'kadang', 'cinta', 'sejati', 'justru', 'terasa', 'setelah', 'perpisahan', '.', '🇮🇩']","['sty', 'tak', 'butuh', 'buzzer', 'untuk', 'membuktikan', 'besarnya', 'cinta', 'fans', 'timnas', '.', 'bahkan', 'setelah', 'pssi', 'memecatnya', 'namanya', 'tetap', 'menggema', 'di', 'allianz', 'stadium', '.', 'kekalahan', '1-5', 'dari', 'australia', 'tak', 'memadamkan', 'rasa', 'hormat', 'kita', '.', 'kadang', 'cinta', 'sejati', 'justru', 'terasa', 'setelah', 'perpisahan', '.', '🇮🇩']","['sty', 'tak', 'butuh', 'buzzer', 'untuk', 'membuktikan', 'besarnya', 'cinta', 'fans', 'timnas', '.', 'bahkan', 'setelah', 'pssi', 'memecatnya', 'namanya', 'tetap', 'menggema', 'di', 'allianz', 'stadium', '.', 'kekalahan', '1-5', 'dari', 'australia', 'tak', 'memadamkan', 'rasa', 'hormat', 'kita', '.', 'kadang', 'cinta', 'sejati', 'justru', 'terasa', 'setelah', 'perpisahan', '.', '🇮🇩']"
"['@theftxmaestro', 'the', 'stadium', 'at', 'abuja']","['@theftxmaestro', 'the', 'stadium', 'at', 'abuja']","['@theftxmaestro', 'the', 'stadium', 'at', 'abuja']"
"['-', 'membership', 'mahal', 'tapi', 'sistemnya', 'enggak', 'improve', '-', 'web', 'ticketing', 'nya', 'problem', 'payment', 'pun', 'banyak', 'problem', '-', 'bilangnya', 'encore', 'padahal', 'bukan', '-', 'dari', 'stadium', 'diubah', 'ke', 'madya', 'ayo', 'apalagi', 'cim']","['-', 'membership', 'mahal', 'tapi', 'sistemnya', 'enggak', 'improve', '-', 'web', 'ticketing', 'nya', 'problem', 'payment', 'pun', 'banyak', 'problem', '-', 'bilangnya', 'encore', 'padahal', 'bukan', '-', 'dari', 'stadium', 'diubah', 'ke', 'madya', 'ayo', 'apalagi', 'cim']","['-', 'membership', 'mahal', 'tapi', 'sistemnya', 'enggak', 'improve', '-', 'web', 'ticketing', 'nya', 'problem', 'payment', 'pun', 'banyak', 'problem', '-', 'bilangnya', 'encore', 'padahal', 'bukan', '-', 'dari', 'stadium', 'diubah', 'ke', 'madya', 'ayo', 'apalagi', 'cim']"
"['uda', 'di', 'like', 'sama', '@kjstyle7', '!', '!', '!', 'berarti', 'tau', 'kan', 'ya', 'ganti', 'venue', '!', 'harusnya', 'memang', 'tau', '!', 'dan', 'harusnya', 'juga', 'ngecek', 'reaksi', 'dan', 'respon', 'mydaynesia', '!', 'please', 'we', 'demand', 'better', 'venue', '!', 'stadium', '!', 'back', 'to', 'jis', 'or', 'give', 'me', 'back', 'my', 'money', '!', 'this', 'is', 'the', 'real', 'scam', 'from', '@mecimapro']","['uda', 'di', 'like', 'sama', '@kjstyle7', '!', '!', '!', 'berarti', 'tau', 'kan', 'ya', 'ganti', 'venue', '!', 'harusnya', 'memang', 'tau', '!', 'dan', 'harusnya', 'juga', 'ngecek', 'reaksi', 'dan', 'respon', 'mydaynesia', '!', 'please', 'we', 'demand', 'better', 'venue', '!', 'stadium', '!', 'back', 'to', 'jis', 'or', 'give', 'me', 'back', 'my', 'money', '!', 'this', 'is', 'the', 'real', 'scam', 'from', '@mecimapro']","['uda', 'di', 'like', 'sama', '@kjstyle7', '!', '!', '!', 'berarti', 'tau', 'kan', 'ya', 'ganti', 'venue', '!', 'harusnya', 'memang', 'tau', '!', 'dan', 'harusnya', 'juga', 'ngecek', 'reaksi', 'dan', 'respon', 'mydaynesia', '!', 'please', 'we', 'demand', 'better', 'venue', '!', 'stadium', '!', 'back', 'to', 'jis', 'or', 'give', 'me', 'back', 'my', 'money', '!', 'this', 'is', 'the', 'real', 'scam', 'from', '@mecimapro']"
"['ini', 'gbk', 'madya', 'stadium', 'tribunnya', 'kanan', 'kiri', 'doang', '.', 'section', 'tengah', 'itu', 'rata', '.', 'nangis', 'saja', 'kelen', '.']","['ini', 'gbk', 'madya', 'stadium', 'tribunnya', 'kanan', 'kiri', 'doang', '.', 'section', 'tengah', 'itu', 'rata', '.', 'nangis', 'saja', 'kelen', '.']","['ini', 'gbk', 'madya', 'stadium', 'tribunnya', 'kanan', 'kiri', 'doang', '.', 'section', 'tengah', 'itu', 'rata', '.', 'nangis', 'saja', 'kelen', '.']"
"['@kagutamuseveni', 'talanta', 'stadium', 'kenya', '🇰🇪']","['@kagutamuseveni', 'talanta', 'stadium', 'kenya', '🇰🇪']","['@kagutamuseveni', 'talanta', 'stadium', 'kenya', '🇰🇪']"
"['peter', 'mokaba', 'stadium']","['peter', 'mokaba', 'stadium']","['peter', 'mokaba', 'stadium']"
"['teriakan', 'shin', 'tae-yong', 'menggema', 'di', 'allianz', 'stadium']","['teriakan', 'shin', 'tae-yong', 'menggema', 'di', 'allianz', 'stadium']","['teriakan', 'shin', 'tae-yong', 'menggema', 'di', 'allianz', 'stadium']"
"['shin', 'tae', 'yong', 'menggama', 'di', 'allianz', 'stadium', '🇮🇩']","['shin', 'tae', 'yong', 'menggama', 'di', 'allianz', 'stadium', '🇮🇩']","['shin', 'tae', 'yong', 'menggama', 'di', 'allianz', 'stadium', '🇮🇩']"
"['tolong', 'pertahanin', 'venue', 'di', 'jis', 'itu', '@mecimapro', '@mecima_shop', '1', '.', 'kita', 'beli', 'tiket', 'dengan', 'harapan', 'dapat', 'experience', 'konser', 'day', '6', 'di', 'stadium', '2', '.', 'sudah', 'banyak', 'yang', 'booking', 'hotel', 'di', 'sekitaran', 'jis', 'dan', 'gabisa', 'di', 'refund', 'atau', 'kalau', 'lu', 'gabisa', 'balikin', 'venue', 'ke', 'awal', 'ya', 'kasih', 'opsi', 'refund', '!', '!']","['tolong', 'pertahanin', 'venue', 'di', 'jis', 'itu', '@mecimapro', '@mecima_shop', '1', '.', 'kita', 'beli', 'tiket', 'dengan', 'harapan', 'dapat', 'experience', 'konser', 'day', '6', 'di', 'stadium', '2', '.', 'sudah', 'banyak', 'yang', 'booking', 'hotel', 'di', 'sekitaran', 'jis', 'dan', 'gabisa', 'di', 'refund', 'atau', 'kalau', 'lu', 'gabisa', 'balikin', 'venue', 'ke', 'awal', 'ya', 'kasih', 'opsi', 'refund', '!', '!']","['tolong', 'pertahanin', 'venue', 'di', 'jis', 'itu', '@mecimapro', '@mecima_shop', '1', '.', 'kita', 'beli', 'tiket', 'dengan', 'harapan', 'dapat', 'experience', 'konser', 'day', '6', 'di', 'stadium', '2', '.', 'sudah', 'banyak', 'yang', 'booking', 'hotel', 'di', 'sekitaran', 'jis', 'dan', 'gabisa', 'di', 'refund', 'atau', 'kalau', 'lu', 'gabisa', 'balikin', 'venue', 'ke', 'awal', 'ya', 'kasih', 'opsi', 'refund', '!', '!']"
"['1', '.', 'beli', 'blue', 'floor', 'tapi', 'rasanya', 'kayak', 'lebih', 'jauh', 'ㅠㅠ', '2', '.', 'stadiumnya', 'rada', 'aneh', '...', 'standing', 'di', 'belakang', 'enggak', 'keliatan', 'apa', '2', 'dateng', 'buat', 'ngeliatin', 'layar', 'doang', '3', '.', 'aslinya', 'kan', 'stadium', 'yang', 'seatnya', 'melingkar', 'gitu', 'pas', 'diganti', 'gini', 'seatnya', 'jadi', 'gaada', 'lapangan', 'sepak', 'bola', 'doang', '.', 'bakal', 'ribet']","['1', '.', 'beli', 'blue', 'floor', 'tapi', 'rasanya', 'kayak', 'lebih', 'jauh', 'ㅠㅠ', '2', '.', 'stadiumnya', 'rada', 'aneh', '...', 'standing', 'di', 'belakang', 'enggak', 'keliatan', 'apa', '2', 'dateng', 'buat', 'ngeliatin', 'layar', 'doang', '3', '.', 'aslinya', 'kan', 'stadium', 'yang', 'seatnya', 'melingkar', 'gitu', 'pas', 'diganti', 'gini', 'seatnya', 'jadi', 'gaada', 'lapangan', 'sepak', 'bola', 'doang', '.', 'bakal', 'ribet']","['1', '.', 'beli', 'blue', 'floor', 'tapi', 'rasanya', 'kayak', 'lebih', 'jauh', 'ㅠㅠ', '2', '.', 'stadiumnya', 'rada', 'aneh', '...', 'standing', 'di', 'belakang', 'enggak', 'keliatan', 'apa', '2', 'dateng', 'buat', 'ngeliatin', 'layar', 'doang', '3', '.', 'aslinya', 'kan', 'stadium', 'yang', 'seatnya', 'melingkar', 'gitu', 'pas', 'diganti', 'gini', 'seatnya', 'jadi', 'gaada', 'lapangan', 'sepak', 'bola', 'doang', '.', 'bakal', 'ribet']"
"['amahoro', 'stadium️']","['amahoro', 'stadium️']","['amahoro', 'stadium️']"
"['️', 'amahoro', 'stadium', 'in', 'kigali']","['️', 'amahoro', 'stadium', 'in', 'kigali']","['️', 'amahoro', 'stadium', 'in', 'kigali']"
"['2', ')', 'brsabv', 'ekana', 'stadium', 'lucknow', 'capacity', '-', '50', '000']","['2', ')', 'brsabv', 'ekana', 'stadium', 'lucknow', 'capacity', '-', '50', '000']","['2', ')', 'brsabv', 'ekana', 'stadium', 'lucknow', 'capacity', '-', '50', '000']"
"['udah', 'menjanjikan', 'encore', '&', 'first', 'stadium', 'tapi', 'apa', '?', 'encore', 'bukan', 'stadium', 'juga', 'bukan']","['udah', 'menjanjikan', 'encore', '&', 'first', 'stadium', 'tapi', 'apa', '?', 'encore', 'bukan', 'stadium', 'juga', 'bukan']","['udah', 'menjanjikan', 'encore', '&', 'first', 'stadium', 'tapi', 'apa', '?', 'encore', 'bukan', 'stadium', 'juga', 'bukan']"
"['sunday', 'at', 'nyayo', 'stadium', 'nairobi', 'kenya', '🇰🇪']","['sunday', 'at', 'nyayo', 'stadium', 'nairobi', 'kenya', '🇰🇪']","['sunday', 'at', 'nyayo', 'stadium', 'nairobi', 'kenya', '🇰🇪']"
"['hari', 'ini', 'sty', 'bergema', 'di', 'sydney', 'football', 'stadium', 'tanggal', '25', 'akan', 'bergema', 'di', 'gbk', 'sepertinya', '.']","['hari', 'ini', 'sty', 'bergema', 'di', 'sydney', 'football', 'stadium', 'tanggal', '25', 'akan', 'bergema', 'di', 'gbk', 'sepertinya', '.']","['hari', 'ini', 'sty', 'bergema', 'di', 'sydney', 'football', 'stadium', 'tanggal', '25', 'akan', 'bergema', 'di', 'gbk', 'sepertinya', '.']"
"['@solisidtor', 'ini', 'pun', 'penuh', 'satu', 'stadium', '.', 'remember', '?']","['@solisidtor', 'ini', 'pun', 'penuh', 'satu', 'stadium', '.', 'remember', '?']","['@solisidtor', 'ini', 'pun', 'penuh', 'satu', 'stadium', '.', 'remember', '?']"
"['ramadan', 'nonsense', 'at', 'birmingham', 'city', 'stadium', '.']","['ramadan', 'nonsense', 'at', 'birmingham', 'city', 'stadium', '.']","['ramadan', 'nonsense', 'at', 'birmingham', 'city', 'stadium', '.']"
"['amahoro', 'stadium', '!']","['amahoro', 'stadium', '!']","['amahoro', 'stadium', '!']"
"['mana', 'encore', 'show', 'nya', '?', 'mana', 'first', 'ever', 'stadium', 'nya', '?', 'jangan', 'mentang', '2', 'madya', 'judulnya', 'stadium', 'juga', 'jadi', 'bisa', 'lu', 'claim', 'kan', 'tetap', 'stadium', 'yaa', 'melani', 'tolol', 'refund', 'ke', 'rekening', 'gue', '.', 'gue', 'enggak', 'butuh', 'upgrade', 'gue', 'enggak', 'butuh', 'partial', 'refund']","['mana', 'encore', 'show', 'nya', '?', 'mana', 'first', 'ever', 'stadium', 'nya', '?', 'jangan', 'mentang', '2', 'madya', 'judulnya', 'stadium', 'juga', 'jadi', 'bisa', 'lu', 'claim', 'kan', 'tetap', 'stadium', 'yaa', 'melani', 'tolol', 'refund', 'ke', 'rekening', 'gue', '.', 'gue', 'enggak', 'butuh', 'upgrade', 'gue', 'enggak', 'butuh', 'partial', 'refund']","['mana', 'encore', 'show', 'nya', '?', 'mana', 'first', 'ever', 'stadium', 'nya', '?', 'jangan', 'mentang', '2', 'madya', 'judulnya', 'stadium', 'juga', 'jadi', 'bisa', 'lu', 'claim', 'kan', 'tetap', 'stadium', 'yaa', 'melani', 'tolol', 'refund', 'ke', 'rekening', 'gue', '.', 'gue', 'enggak', 'butuh', 'upgrade', 'gue', 'enggak', 'butuh', 'partial', 'refund']"
"['tae-yong', 'berteriak', 'lantang', 'di', 'allianz', 'stadium', '!', 'garuda', 'berjuang', 'fans', 'bersorak', 'dan', 'kluivertout', 'menggema', '.', 'saatnya', 'perubahan', '?']","['tae-yong', 'berteriak', 'lantang', 'di', 'allianz', 'stadium', '!', 'garuda', 'berjuang', 'fans', 'bersorak', 'dan', 'kluivertout', 'menggema', '.', 'saatnya', 'perubahan', '?']","['tae-yong', 'berteriak', 'lantang', 'di', 'allianz', 'stadium', '!', 'garuda', 'berjuang', 'fans', 'bersorak', 'dan', 'kluivertout', 'menggema', '.', 'saatnya', 'perubahan', '?']"
"['ibrox', 'stadium', '|', '2022', 'europa', 'league', '.']","['ibrox', 'stadium', '|', '2022', 'europa', 'league', '.']","['ibrox', 'stadium', '|', '2022', 'europa', 'league', '.']"
"['@maplewafffle', 'kesalahan', 'konser', 'tanggal', '3', 'mei', ':', '1', '.', 'menggaungkan', 'konser', 'stadium', '.', 'skala', 'konser', 'day', '6', 'ini', 'konser', 'stadium', 'pertama', 'nya', 'mereka', '.', 'buat', 'myday', 'royal', 'walaupun', 'udah', 'pernah', 'nonton', 'konser', 'pengen', 'rasain', 'konser', 'versi', 'stadium', '.', '2', '.', 'diam', 'saja', 'saat', 'seolah', '2', 'konser', 'di', 'jakarta', 'itu', 'encore', '.', '3', '.', 'keburu', 'inf']","['@maplewafffle', 'kesalahan', 'konser', 'tanggal', '3', 'mei', ':', '1', '.', 'menggaungkan', 'konser', 'stadium', '.', 'skala', 'konser', 'day', '6', 'ini', 'konser', 'stadium', 'pertama', 'nya', 'mereka', '.', 'buat', 'myday', 'royal', 'walaupun', 'udah', 'pernah', 'nonton', 'konser', 'pengen', 'rasain', 'konser', 'versi', 'stadium', '.', '2', '.', 'diam', 'saja', 'saat', 'seolah', '2', 'konser', 'di', 'jakarta', 'itu', 'encore', '.', '3', '.', 'keburu', 'inf']","['@maplewafffle', 'kesalahan', 'konser', 'tanggal', '3', 'mei', ':', '1', '.', 'menggaungkan', 'konser', 'stadium', '.', 'skala', 'konser', 'day', '6', 'ini', 'konser', 'stadium', 'pertama', 'nya', 'mereka', '.', 'buat', 'myday', 'royal', 'walaupun', 'udah', 'pernah', 'nonton', 'konser', 'pengen', 'rasain', 'konser', 'versi', 'stadium', '.', '2', '.', 'diam', 'saja', 'saat', 'seolah', '2', 'konser', 'di', 'jakarta', 'itu', 'encore', '.', '3', '.', 'keburu', 'inf']"
"['sambut', 'wajah', 'baru', 'ruang', 'ganti', 'new', 'maguwoharjo', 'international', 'stadium', '.', 'pasca', 'renovasi', 'senilai', '108', 'miliar', 'oleh', 'kemenpu', 'bppw', 'diy', 'dan', 'pt', 'karuniaguna', 'intisemesta', 'pt', 'amsecon', 'berlian', 'sejahtera', '.', 'wajar', 'kok', 'kalau', 'banyak', 'yang', 'pangling', '.', 'enggak', 'nyangka', 'sekeren', 'ini', '.']","['sambut', 'wajah', 'baru', 'ruang', 'ganti', 'new', 'maguwoharjo', 'international', 'stadium', '.', 'pasca', 'renovasi', 'senilai', '108', 'miliar', 'oleh', 'kemenpu', 'bppw', 'diy', 'dan', 'pt', 'karuniaguna', 'intisemesta', 'pt', 'amsecon', 'berlian', 'sejahtera', '.', 'wajar', 'kok', 'kalau', 'banyak', 'yang', 'pangling', '.', 'enggak', 'nyangka', 'sekeren', 'ini', '.']","['sambut', 'wajah', 'baru', 'ruang', 'ganti', 'new', 'maguwoharjo', 'international', 'stadium', '.', 'pasca', 'renovasi', 'senilai', '108', 'miliar', 'oleh', 'kemenpu', 'bppw', 'diy', 'dan', 'pt', 'karuniaguna', 'intisemesta', 'pt', 'amsecon', 'berlian', 'sejahtera', '.', 'wajar', 'kok', 'kalau', 'banyak', 'yang', 'pangling', '.', 'enggak', 'nyangka', 'sekeren', 'ini', '.']"
"['gue', 'harap', 'kyungsoo', 'enggak', 'dibawa', 'sama', 'melani', 'monyet', 'lagi', '.', 'gue', 'willing', 'to', 'spend', '3mio', '(', 'my', 'enggak', 'spent', 'more', 'for', 'the', 'membership', ')', 'to', 'get', 'the', 'best', 'stadium', 'tribune', 'view', 'at', 'orange', 'east', 'sec', 'tiba', '2', 'tengah', 'malam', 'ini', 'promotor', 'anjing', 'ganti', 'jadi', 'flat', 'floor', 'di', 'belakang', '.', 'bahkan', 'gabisa', 'milih', 'a', 'atau', 'bnya']","['gue', 'harap', 'kyungsoo', 'enggak', 'dibawa', 'sama', 'melani', 'monyet', 'lagi', '.', 'gue', 'willing', 'to', 'spend', '3mio', '(', 'my', 'enggak', 'spent', 'more', 'for', 'the', 'membership', ')', 'to', 'get', 'the', 'best', 'stadium', 'tribune', 'view', 'at', 'orange', 'east', 'sec', 'tiba', '2', 'tengah', 'malam', 'ini', 'promotor', 'anjing', 'ganti', 'jadi', 'flat', 'floor', 'di', 'belakang', '.', 'bahkan', 'gabisa', 'milih', 'a', 'atau', 'bnya']","['gue', 'harap', 'kyungsoo', 'enggak', 'dibawa', 'sama', 'melani', 'monyet', 'lagi', '.', 'gue', 'willing', 'to', 'spend', '3mio', '(', 'my', 'enggak', 'spent', 'more', 'for', 'the', 'membership', ')', 'to', 'get', 'the', 'best', 'stadium', 'tribune', 'view', 'at', 'orange', 'east', 'sec', 'tiba', '2', 'tengah', 'malam', 'ini', 'promotor', 'anjing', 'ganti', 'jadi', 'flat', 'floor', 'di', 'belakang', '.', 'bahkan', 'gabisa', 'milih', 'a', 'atau', 'bnya']"
"['berikut', 'senarai', 'nama', '27', 'pemain', 'dipanggil', 'ketua', 'jurulatih', 'kebangsaan', 'peter', 'cklamovski', 'untuk', 'ke', 'kem', 'latihan', 'pusat', 'bermula', '17', 'mac', 'bagi', 'menghadapi', 'perlawanan', 'pertama', 'kelayakan', 'piala', 'asia', '2027', 'bertemu', 'nepal', 'di', 'stadium', 'sultan', 'ibrahim', 'pada', 'selasa', '25', 'mac', '2025', '.']","['berikut', 'senarai', 'nama', '27', 'pemain', 'dipanggil', 'ketua', 'jurulatih', 'kebangsaan', 'peter', 'cklamovski', 'untuk', 'ke', 'kem', 'latihan', 'pusat', 'bermula', '17', 'mac', 'bagi', 'menghadapi', 'perlawanan', 'pertama', 'kelayakan', 'piala', 'asia', '2027', 'bertemu', 'nepal', 'di', 'stadium', 'sultan', 'ibrahim', 'pada', 'selasa', '25', 'mac', '2025', '.']","['berikut', 'senarai', 'nama', '27', 'pemain', 'dipanggil', 'ketua', 'jurulatih', 'kebangsaan', 'peter', 'cklamovski', 'untuk', 'ke', 'kem', 'latihan', 'pusat', 'bermula', '17', 'mac', 'bagi', 'menghadapi', 'perlawanan', 'pertama', 'kelayakan', 'piala', 'asia', '2027', 'bertemu', 'nepal', 'di', 'stadium', 'sultan', 'ibrahim', 'pada', 'selasa', '25', 'mac', '2025', '.']"
